Name,Blank_R,Blank_G,Blank_B,Blank_I,BR_R,BR_G,BR_B,BR_I,BO_R,BO_G,BO_B,BO_I,GR_R,GR_G,GR_B,GR_I,GO_R,GO_G,GO_B,GO_I
9,176.55,179.845,195.507,180.802,112.204,193.928,202.943,169.55,132.657,208.747,19.745,120.371,230.395,162.76,64.365,152.506,213.568,188.89,26.266,142.85
9,180.078,183.536,195.64,184.538,112.608,191.398,196.039,166.618,130.596,207.356,21.558,119.848,229.364,161.524,59.615,150.202,214.238,190.225,26.427,143.595
9,183.718,187.334,199.61,189.509,77.087,172.999,188.065,146.051,131.294,204.251,23.328,119.597,230.248,161.853,60.171,150.768,200.045,175.142,21.139,132.208
9,188.817,193.288,205.365,194.013,106.692,188.278,195.898,163.437,132.35,210.578,20.739,121.2,228.481,162.568,66.025,152.378,218.478,194.436,28.246,147.016
9,181.395,184.573,196.984,185.615,98.45,189.374,196.457,161.26,130.074,205.117,23.14,119.403,159.62,58.892,148.869,168.645,204.773,180.123,22.918,135.997
9,191.502,196.756,196.886,198.431,110.525,193.777,200.369,168.148,129.959,209.735,22.147,120.706,161.046,57.134,149.366,169.743,210.033,186.904,24.623,140.59
9,175.586,178.537,199.904,179.692,122.032,202.308,208.465,177.628,133.439,209.157,25.126,122.618,166.123,64.649,155.025,174.974,209.604,187.579,24.113,140.535
9,175.537,179.351,201.472,181.424,107.377,195.396,204.664,169.189,136.486,213.483,22.8,124.228,159.011,55.996,146.518,166.934,213.508,189.195,26.173,142.907
9,187.739,190.995,198.705,192.355,102.495,183.107,192.966,159.329,135.704,214.435,24.025,124.688,154.157,66.703,145.971,162.95,207.639,183.124,23.95,138.216
9,184.459,188.436,197.18,190.849,123.208,201.36,206.55,177.092,132.586,211.784,22.231,122.174,155.559,66.179,146.394,163.633,214.422,189.839,26.645,143.561
9,178.663,182.031,198.157,182.884,178.537,123.563,192.228,195.227,131.587,210.271,21.454,121.1,158.466,67.923,148.995,166.792,210.049,186.787,24.576,140.533
